VIC, Exposure to risk (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1995-1999       27            184652.65       180865.67       365518.33
1995-1999       28            184457.34       179943.96       364401.30
1995-1999       29            181878.84       177626.46       359505.30
1995-1999       30            179725.43       175530.87       355256.30
1995-1999       31            179307.92       175112.65       354420.58
1995-1999       32            180203.86       175971.39       356175.25
1995-1999       33            182249.81       177905.32       360155.13
1995-1999       34            184402.11       180665.10       365067.21
1995-1999       35            185678.82       182626.99       368305.81
1995-1999       36            185549.41       182780.61       368330.01
1995-1999       37            184208.15       181728.05       365936.19
1995-1999       38            182403.95       179813.69       362217.64
1995-1999       39            180163.29       177361.47       357524.76
1995-1999       40            177333.02       174469.56       351802.58
1995-1999       41            174768.60       171426.20       346194.80
1995-1999       42            172496.39       168708.22       341204.61
1995-1999       43            169785.43       166331.28       336116.71
